,text,sarcasm_label
3076,"@Johnny_Volk @ESPNNFL Hmmm, Next year we'll be saying, teams that moved from SD to LA.  ",1
3077,Lmao I may be drunk... But my level of maturity is at it's all time high lmfaoo. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: ,1
3078,null (68! ) - How much do you know about periods? http://t.co/EVkS6rFVQh via @play_buzz,0
3079,@kwelch31 Really? ,1
3080," @emptynetters: Penguins cancel morning skate, which was an optional, due to icy road conditions.""",1
3081,@JustMyron Lol I hope that's a good kinda crazy,0
3082,"Christmas Day,Boxing Day and New years day off just isn't enough! So much to do for me & others this month  #enough #hours #in #the #day",0
3083,Was swarmed by about 40 teenage girls as I walked in the mall...help. At least they were leaving right?!,0
3084,And I used to hate coming to uni to do work lol,0
3085,@mel78carey I hopefully won't be here anyway fingers crossed x,0
3086,@SR_Duncan Someone described it to me as 'passing like a laxette through a budgie' but I can't remember who.,0
3087,"@Matthies2 Tx, i saw that. must be a great shot to defend oneself from a fierce attacking giraffe.  #HungerGames",1
3088,@being_Akash_ nice to know that you give me so much importance. :)  :] @being_tiger_ n,1
3089,Drinking an 925 IPA by @bdbrewingco @ Ground Control -- http://t.co/hEkaYsbQRI #photo,0
3090,@knoxnews thats not weird at all ,1
3091,I work in front of laptop for 8 hours a day and suffer terrible dry eye. #bloodshot  #eyerony,0
3092,Bummer ending... But what a fun game and season. #Gophers,0
3093,Dallas (-7) over Washington; New Orleans (-7) over Tampa Bay; Green Bay over Detroit (+9); Carolina (+2.5) over Atlanta.,0
3094,@steviefriz83 @ddot42 @D_Murph72 @MurrayMurray8 @SeanBhoyCfc @LFCNev @nicsameva fuck it mite just warch eastenders ,0
3095,I didn't know the story of Noah had transformers in it. Man the modern biblical tale killsssss it.  #whatarethelivingrockpeoplefor,1
3096,@RyanSeacrest you could probably just call or text her that information. #allcelebritiesarefriends  ,1
3097,aw i love it when my boss schedules me to work the day that a storm comes to the bay area!!!!!!!!!!!!!!!!!!! :') ,1
3098,@Codename_Nycea And here I though that a one programmer operation had the same money and power as EA. #TheMoreYouKnow ,1
3099,@nfullers98 that's my Saturday night entertainment....,0
3100,@Pallekenl 1/5th. Just like in the real world! ,1
3101,On the other hand condolences to @mrsmkhitaryan and @AramushaHime for the draw....,0
3102,@DeformedCircus I try to imagine. it's confusing.,0
3103,"@Expherience  haha or are a chainsaw murder, or a corrupt fortune 500 ceo, or a rapist, w.e makes you happy.  #hebetripping",1
3104,There's nothing like almost rear-ending someone because they slam on brakes for no reason to get you alert and ready for an exam!! ,1
3105,Going to my class #fuckyou important,0
3106,7:52am (too damn early) in South Carolina.. What a shitty state to  be proud of,0
3107,Believe In Boegarts. RT @zvsanders: The Red Sox must really believe in Xander Boegarts as a SS if they're going with a GB theme.,0
3108,"#13CABS apparently this guy only does city-airport. If not, swears & drives off. Even from a taxi rank #goodguy  http://t.co/xZ0bXMZIhD",1
3109,@EZonelectronics @Vh1Supersonic |Yo boy! You guys are know to keep the party mood going. |#EzoneGoaDiaries. http://t.co/ovsi1cyLFr,0
3110,supaaa sweet when you have finals in the AM and ya can't sleep. ,1
3111,@eiafc wow :smiling_face_with_open_mouth_and_cold_sweat::smiling_face_with_open_mouth_and_cold_sweat::smiling_face_with_open_mouth_and_cold_sweat: are you mad babe:face_screaming_in_fear::face_screaming_in_fear:,0
3112,@infowolf1 Did I really need to put a  hashtag? Oh dear!,0
3113,Can't fck with you hoe an I'm sorry :open_hands_sign: :face_with_tears_of_joy:,1
3114,@Wildsau gotta love how honest kids are. #saywhattheythink,0
3115,@the_mullinator @JumaaneWilliams I'm sure it's largely ignored in practice. In NY you can't do any govt work if you have convicts ,1
3116,@sunlorrie @ctv ??? #Liberal used in same sentence?? Unheard of!! Turn in your keyboard sir! ,1
3117,Watch amazing race contestant talk juicy! https://t.co/mvDL7iOi8S,0
3118,Kebabs ordered..|Snug on sofa watching shit tele with dad :two_hearts::purple_heart:,0
3119,"If I could kidnap my friend's new puppy Navi, I would do it in a heartbeat.",0
3120,let it go #afraid#frozen http://t.co/QUcRVym5J7,0
3121,@HistoricalPics but it has to be fake!! Where are all the stars?? ,1
3122,love studying for anatomy :beating_heart: ,1
3123,@TonyBrown03 @ParkzTheDon @bigedh456 if not your :fisted_hand_sign::fisted_hand_sign: box them up yeah :face_with_tears_of_joy::face_with_tears_of_joy:,0
3124,> Knowledge itself doesn't mean a person is qualified to represent a religion if * his/her humanity (& sanity) is absent.,0
3125,And the day started civilised #appointments#road trip #bestdayever #neverlaughed as much... Tks to... http://t.co/KPKeKmSJaJ,0
3126,"@Bobert8675 this made me think of you ""@TFLN: (330): I need vodka mixed w a bit of holy water right now""",0
3127,http://t.co/RfwyHOMH2S #fOLLOW THE #MONEY #HOMEbiz NOT #mlm *** NOTE YOU CAN GET PAID FOR POSTING ON ... http://t.co/Dkr1MjdsTd,0
3128,A chunk of my hair got stuck in the blow dryer and I had to cut it out... That's always fun..  :expressionless_face:,1
3129,"@JCCFCanada claims the man was peaceful, when he was violating HR of orientation.  making a free speech argument over an HR issue.",1
3130,Can I ask why we didn't hv GEJ n PDP trending yesterday night  http://t.co/0oVx1ttwON,1
3131,I love waking up and not being able to sleep anymore :) ,1
3132,Hanging out with my niece all day :face_with_tears_of_joy::face_with_stuck-out_tongue_and_winking_eye: jokes,0
3133,@cnsnews I've heard liberals defending bombing civilians along with terrorists w/o trial but still claim Enh Interrogations and Gitmo evil.,0
3134,"@COD_WATP he offered it but he made it sure the board refused double 16m in October, all in Rangers interest ",1
3135,Today has been such a shitty day,0
3136,"@Gemheartbeat @MOOGLExox neither can I, I'm gonna have an ambulance pre-booked gorj:purple_heart::purple_heart::purple_heart:",0
3137,"Fell asleep @ 8:30pm, woke up at 12:00am. Can't get back to #sleep. I had almost forgotten about you #insomnia - welcome back. ",1
3138,Thank you behh! Loveyou! :) @circeyaki #bestfriends #behh #beh #sweet #love #distance  #to #far... http://t.co/i4TZSWbKsz,0
3139,Lights went off at my school so now we trying to learn with one emergency light on in the classroom how great! ,1
3140,"The  of the new JD gym bein right next to a Sayers ""sausage roll with  salad please"" :flushed_face:",1
3141,"Just bartered for a bottle of rum in best one, and got it down from £18 to £14. Happy Fucking New Year to me!!",0
3142,#034i #100 #Glitter #Inside #Just #Lamp  #Of|Please RT: http://t.co/vqdSrYluKI http://t.co/FAJXkzU0FG,0
3143,@a_RZuri16 yes mother as you wish,1
3144,I'll just assume Rex Grossman is starting.,0
3145,Is it ironic for a @selenagomez song to come on my #ipod after a @justinbieber song?!  #SelenaGomez #JustinBeiber,1
3146,"oh, and lets not forget this @RBRNetwork1 @HotNostrilsrFun @Graves9 @OrionSLU @directRhythm http://t.co/9LQkpAHsNj",0
3147,Walking to school is so awesome ,1
3148,love taking the subway alone at 2:40am ,1
3149,@VTUK @shaunesden @LivingQWales @RightSurveyors |Ha ha! Christmas cat looks well impressed ,1
3150,"@LexiiRachelle: You were my cup of tea, but you were a total ass so I switched to coffee.:victory_hand:️ :face_with_tears_of_joy::person_raising_both_hands_in_celebration:",0
3151,"'#Do  #Fear #to #be #Eccentric #in #Opinion,  #for #Every #Opinion #now #Accepted #was #Once #Eccentric.' by Bertrand Russell",0
3152,@InstinctFitness that's 4 steps. But I can dig it.,0
3153,That moment when you want to break someones fingers:pouting_face::pouting_face::pouting_face::pouting_face::pouting_face:,0
3154,You are so cool! ,1
3155,Where's the Good Governance that we are ordered to celebrate on Dec 25th ??? #goodgovernanceday #Christmas ,1
3156,Losing the keys to your car before your have to drive yourself to the airport to catch a flight is awesome. ,1
3157,Online shopping with no credit card :white_smiling_face:  #Umm.. #JustBrowsing :white_smiling_face:,1
3158,"#Russia #says #new #U.S. #sanctions #may #hamper #dialogue on #Iran, Syria. http://t.co/L0IVDxHCmq via @reuters",0
3159,"@jodalatour @FoxNews GOP loves immigration. They don't like illegal border crossers, illegal Presidential action and ignoring Constitution.",0
3160,Why the fuck is Twitter telling me to follow myself in following someone?! http://t.co/FC4GrBeFP5,0
3161,Listen to Paranard  #my mix by polosweets #np on #SoundCloud https://t.co/pm9WKrWqZo,0
3162,Pretty flipping cold outside there today I tell ya what,0
3163,Fuck pure clothes though!!!  spoiled just blessed:flexed_biceps:,0
3164,Time to look at my Golden Girls all nite:grinning_face_with_smiling_eyes:#love this show,0
3165,@ErrolNazareth @TheDangelo How can you even keep up with all this great music?!,0
3166,The #blackbrunchnyc hashtag got the racists goin up on a Sunday...:unamused_face:,0
3167,@ttwentyman He's just trying to drive Suh's price up. ,1
3168,Welp! Back to the drawing board :persevering_face:  #mua #sike  #eyeliner #fail #notforme #makeup #naturalgirl... http://t.co/u0xbdxWysd,0
3169,Illinois just made it illegal to film cops? I guess that's a step in the right direction.  #wtf,1
3170,This is what we called OTAK LETAK KAT LUTUT.|#melayu | http://t.co/wPCuJxXhtk,0
3171,Just found out there are Etch A Sketch apps.  #oldschool #notoldschool,1
3172,i'm 55 and i've believed for most of my life that God only created 1 race @Dolphin__Man @HarryThetech76 @TimOwensby @TheOldBreed1775,0
3173,@AlTruda73 @TMJ4Steve But I never really check- so maybe this thing is wrong every week!,0
3174,Ideology in a nutshell - the meaning of life in a sentence for every perspective. http://t.co/M6GIHxEHe8,0
3175,@TheBodyShopUK fine atm is they Glazed Apple shower gel and perfume it smells amazing!,0
3176,@TaylorLynn0022 |Ew you really did it?,0
3177,I DON'T WANT TO SEE A REMAKE OF MY FAVORITE MOVIE.... OLDBOY WAS A PERFECT FILM.,0
3178,Today is a fabulous day  #Work #Ugggh,1
3179,@NickMeisl his song Angel of Death is a good one. It has lyrics bashing the Vatican ,1
3180,Remember Black Friday was a bust....,1
3181,@MCF72 I thought it funny ;p,0
3182,The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK. That's alright then.  https://t.co/frmXlojrLE,1
3183,@darrenrovell Is Jameis Winston getting paid for this photo or is #5 coincidence? ,1
3184,@KevinStryker What do you know about #iubb?  Tom Crean is a coaching genius !,1
3185,"@JonathanTopaz @politico Good points, but Republican party can be just as fractured. Together that makes for a disenchanted electorate.",0
3186,Greek salad and I are lovers. That is all.,0
3187,Follow> @idealmusicmgt and get your FREE DEMO of their industry buzzing app seen at http://t.co/5GKFlBKr40,0
3188,"On page 169 of 251 of Harry Potter and the Chamber of Secrets, by J.K. Rowling http://t.co/y5UJWrGZAM",0
3189,"the silence tastes like wet flowers wet dead dying flowers. Flowers without life, fallen pieces of silence.",0
3190,"2 a.m., just went to bed  #Twitter #Sleepy #2am http://t.co/49XwyrlADo",0
3191,Don't you love when guys try to give you their number? Keyword TRIED.  #backupoff,1
3192,7 am. Pilates Now I get to go home and get ready for work! AMAZING! ,1
3193,it's beginning to look a lot like Christmas :christmas_tree::father_christmas: #office #tinsel #christmassy #happy  #long #now... http://t.co/VXcVFCKdjY,0
3194,#BBC #News -- #China -- #Shanghai #crush: #Xi #Jinping #orders #new #year #investigation. http://t.co/wD1X4FC4Y1,0
3195,A design firm's holiday card skewers corporate jargon.  Hand biting mouth? #jargon #design |http://t.co/CXpE2DWL4J,1
3196,@FoxNews Just put it in first gear and they will move. Liberals won't ever give their life for a cause. They will just destroy yours.,0
3197,"@knotaprettygirl man, there is too much  in this tweet.",0
3198,@jasonmatheson @jamieyuccas see you in Burnsville at 5pm!,0
3199,"@georgenickss happy birthday young one, have a gooden lad!x",0
3200,@GodIsAliveNRock @ao_LangsHughes The Greatest Unsolved Mystery = God!,0
3201,Yellow Pages are all you need. Phone books are the future. #truth #reallynotreally  http://t.co/7IVCcRPO6J,1
3202,@LOLGOP Fox News criticizing poor journalism regarding the UVA incident is hilarious ,1
3203,Buddhism Chant (kids) https://t.co/prrr8wRhoL #Music #Education,0
3204,@CNBLUEPERU #skill support compyuter system<<what is your idea<> robotway,0
3205,We spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature! #justsaying  #lifegoals #kids,1
3206,I got ready and then got to school and parked in less than 12 minutes! #miracle,0
3207,@ipathak25 @BJPDelhiState good step by BjP goons ,1
3208,@mrjohner @cebsilver We can vote Republican! Their Civil rights record and their ability to empathize is amazing. .,1
3209,I wonder what Professor Iaukea has to say about the new Disney Princess...? :unamused_face: ,1
3210,#MerryChristmas to each and every one of you lovely lot! #PeaceOnEarth X,0
3211,@abby_zeigler @BabyAnimalPics @Splain_it_to_me @mestudmuffin tweeted this at me yesterday,0
3212,@YahooNews the police turned it violent. (-_-) I so LOVE the truth in headlines!! (-_-) ,1
3213,"@injuryexpert If I can make it out there, I'd love to have a beer (or ten) and talk baseball. You're a good dude.",0
3214,I am 100% sure that the cereal box I just decorated is an accurate representation of how well I know the book. ,1
3215,Can hear the trainees watching a training DVD while I'm on my break. Sounds fun :p ,1
3216,Yet another angry #Bluehand moron blocks me after just one tweet :-p https://t.co/sdK34lzWrd ,1
3217,@Bmatcham94 What's with the ridiculous hashtagging? #massive #twat,0
3218,Storm coming! #todayimloving  http://t.co/hsNULfHz8f,1
3219,"@JaneIsaacAuthor Oh, will keep fingers crossed for you. Sometimes the worse they are, quicker they go #HandyMedicalFact ",1
3220,"I'm so glad that Jonathan Stewart had to have, his best game in 5 yrs against me in fantasy fb playoffs.....  #imout",1
3221,For some reason I feel the classiest when I'm wearing $3 fake pearl necklaces. ? Lol,1
3222,Had to take a #PatioPics - snow falling still. This was totally clear when I went to sleep. #WCCO http://t.co/uRTI8PuZQZ,0
3223,@TorontoPost of course not! Carding? What carding?,0
3224,More than word just in this selfie .. The Egyptian legends. |#BestSelfie2014 | http://t.co/p2GgKDT8Vi,0
